Tanggal,Object_ID,Provinsi,Kasus_Terkonfirmasi_Akumulatif,Penambahan_Harian_Kasus_Terkonf,Kasus_Sembuh_Akumulatif,Penambahan_Harian_Kasus_Sembuh,Kasus_Meninggal_Akumulatif,Penambahan_Harian_Kasus_Meningg,Kasus_Aktif_Akumulatif,CFR_Harian,RI_Harian,FID,ObjectId
2020/03/30 00:00:00+00,981,Aceh,5,0,0,0,0,0,5,0,0,981,842
2020/03/30 00:00:00+00,982,Bali,19,9,0,0,2,0,17,10.52631579,0,982,843
2020/03/30 00:00:00+00,983,Banten,128,22,1,0,4,0,123,3.125,0.78125,983,844
2020/03/30 00:00:00+00,984,Kepulauan Bangka Belitung,1,1,0,0,0,0,1,0,0,984,845
2020/03/30 00:00:00+00,985,Bengkulu,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,985,846
2020/03/30 00:00:00+00,986,Daerah Istimewa Yogyakarta,18,1,1,0,2,0,15,11.11111111,5.555555556,986,847
2020/03/30 00:00:00+00,987,DKI Jakarta,698,24,48,3,74,6,576,10.6017192,6.876790831,987,848
2020/03/30 00:00:00+00,988,Jambi,2,1,0,0,0,0,2,0,0,988,849
2020/03/30 00:00:00+00,989,Jawa Barat,180,25,8,2,20,1,152,11.11111111,4.444444444,989,850
2020/03/30 00:00:00+00,990,Jawa Tengah,81,17,0,0,7,0,74,8.641975309,0,990,851
2020/03/30 00:00:00+00,991,Jawa Timur,91,1,16,5,8,1,67,8.791208791,17.58241758,991,852
2020/03/30 00:00:00+00,992,Kalimantan Barat,9,1,0,0,0,0,9,0,0,992,853
2020/03/30 00:00:00+00,993,Kalimantan Timur,17,0,0,0,0,0,17,0,0,993,854
2020/03/30 00:00:00+00,994,Kalimantan Tengah,7,0,0,0,0,0,7,0,0,994,855
2020/03/30 00:00:00+00,995,Kalimantan Selatan,5,4,0,0,0,0,5,0,0,995,856
2020/03/30 00:00:00+00,996,Kalimantan Utara,2,0,0,0,0,0,2,0,0,996,857
2020/03/30 00:00:00+00,997,Kepulauan Riau,6,1,0,0,1,0,5,16.66666667,0,997,858
2020/03/30 00:00:00+00,998,Nusa Tenggara Barat,2,0,0,0,0,0,2,0,0,998,859
2020/03/30 00:00:00+00,999,Sumatera Selatan,2,0,0,0,2,0,0,100,0,999,860
2020/03/30 00:00:00+00,1000,Sumatera Barat,8,3,0,0,0,0,8,0,0,1000,861
2020/04/03 00:00:00+00,1151,Papua,16,6,3,1,0,0,13,0,18.75,1151,862
2020/03/30 00:00:00+00,1002,Sumatera Utara,13,5,0,0,1,0,12,7.692307692,0,1002,863
2020/03/27 00:00:00+00,902,Riau,1,0,0,0,0,0,1,0,0,902,864
2020/03/30 00:00:00+00,1003,Sulawesi Tenggara,3,0,0,0,0,0,3,0,0,1003,865
2020/03/30 00:00:00+00,1004,Sulawesi Selatan,50,4,0,0,1,0,49,2,0,1004,866
2020/03/27 00:00:00+00,903,Maluku Utara,1,0,0,0,0,0,1,0,0,903,867
2020/03/30 00:00:00+00,1005,Sulawesi Tengah,3,0,0,0,0,0,3,0,0,1005,868
2020/03/27 00:00:00+00,904,Maluku,1,0,0,0,0,0,1,0,0,904,869
2020/03/30 00:00:00+00,1006,Lampung,8,4,0,0,0,0,8,0,0,1006,870
2020/03/27 00:00:00+00,905,Papua Barat,2,2,0,0,0,0,2,0,0,905,871
2020/03/30 00:00:00+00,1007,Riau,3,1,0,0,0,0,3,0,0,1007,872
2020/03/27 00:00:00+00,906,Papua,7,0,0,0,0,0,7,0,0,906,873
2020/03/30 00:00:00+00,1008,Maluku Utara,1,0,0,0,0,0,1,0,0,1008,874
2020/03/27 00:00:00+00,907,Sulawesi Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,907,875
2020/03/30 00:00:00+00,1009,Maluku,1,0,0,0,0,0,1,0,0,1009,876
2020/03/27 00:00:00+00,908,Nusa Tenggara Timur,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,908,877
2020/03/30 00:00:00+00,1010,Papua Barat,2,0,0,0,0,0,2,0,0,1010,878
2020/03/27 00:00:00+00,909,Gorontalo,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,909,879
2020/03/30 00:00:00+00,1011,Papua,9,0,0,0,0,0,9,0,0,1011,880
2020/03/27 00:00:00+00,910,Indonesia,28,7,0,0,0,0,28,0,0,910,881
2020/03/30 00:00:00+00,1012,Sulawesi Barat,1,0,0,0,0,0,1,0,0,1012,882
2020/03/28 00:00:00+00,911,Aceh,4,0,0,0,0,0,4,0,0,911,883
2020/03/30 00:00:00+00,1013,Nusa Tenggara Timur,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,1013,884
2020/03/28 00:00:00+00,912,Bali,9,0,0,0,2,0,7,22.22222222,0,912,885
2020/03/30 00:00:00+00,1014,Gorontalo,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,1014,886
2020/03/28 00:00:00+00,913,Banten,103,10,1,0,4,0,98,3.883495146,0.970873786,913,887
2020/03/30 00:00:00+00,1015,Indonesia,37,5,0,0,0,0,37,0,0,1015,888
2020/03/28 00:00:00+00,914,Kepulauan Bangka Belitung,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,914,889
2020/03/28 00:00:00+00,915,Bengkulu,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,915,890
2020/03/28 00:00:00+00,916,Daerah Istimewa Yogyakarta,22,0,1,0,2,0,19,9.090909091,4.545454545,916,891
2020/03/28 00:00:00+00,917,DKI Jakarta,627,38,43,12,62,11,522,9.888357257,6.858054226,917,892
2020/03/28 00:00:00+00,918,Jambi,1,0,0,0,0,0,1,0,0,918,893
2020/03/28 00:00:00+00,919,Jawa Barat,119,21,6,1,17,3,96,14.28571429,5.042016807,919,894
2020/03/28 00:00:00+00,920,Jawa Tengah,55,12,0,0,7,1,48,12.72727273,0,920,895
2020/03/28 00:00:00+00,921,Jawa Timur,77,11,8,0,4,0,65,5.194805195,10.38961039,921,896
2020/03/28 00:00:00+00,922,Kalimantan Barat,3,0,0,0,0,0,3,0,0,922,897
2020/03/28 00:00:00+00,923,Kalimantan Timur,17,6,0,0,0,0,17,0,0,923,898
2020/03/28 00:00:00+00,924,Kalimantan Tengah,7,1,0,0,0,0,7,0,0,924,899
2020/03/28 00:00:00+00,925,Kalimantan Selatan,1,0,0,0,0,0,1,0,0,925,900
2020/03/28 00:00:00+00,926,Kalimantan Utara,2,2,0,0,0,0,2,0,0,926,901
2020/03/28 00:00:00+00,927,Kepulauan Riau,5,0,0,0,1,0,4,20,0,927,902
2020/03/28 00:00:00+00,928,Nusa Tenggara Barat,2,0,0,0,0,0,2,0,0,928,903
2020/03/28 00:00:00+00,929,Sumatera Selatan,2,1,0,0,1,0,1,50,0,929,904
2020/03/28 00:00:00+00,930,Sumatera Barat,5,0,0,0,0,0,5,0,0,930,905
2020/03/28 00:00:00+00,931,Sulawesi Utara,2,0,0,0,0,0,2,0,0,931,906
2020/03/28 00:00:00+00,932,Sumatera Utara,8,0,0,0,1,0,7,12.5,0,932,907
2020/03/28 00:00:00+00,933,Sulawesi Tenggara,3,0,0,0,0,0,3,0,0,933,908
2020/03/28 00:00:00+00,934,Sulawesi Selatan,33,4,0,0,1,0,32,3.03030303,0,934,909
2020/03/28 00:00:00+00,935,Sulawesi Tengah,2,1,0,0,0,0,2,0,0,935,910
2020/03/28 00:00:00+00,936,Lampung,4,0,0,0,0,0,4,0,0,936,911
2020/03/28 00:00:00+00,937,Riau,1,0,0,0,0,0,1,0,0,937,912
2020/03/28 00:00:00+00,938,Maluku Utara,1,0,0,0,0,0,1,0,0,938,913
2020/03/28 00:00:00+00,939,Maluku,1,0,0,0,0,0,1,0,0,939,914
2020/03/28 00:00:00+00,940,Papua Barat,2,0,0,0,0,0,2,0,0,940,915
2020/03/28 00:00:00+00,941,Papua,7,0,0,0,0,0,7,0,0,941,916
2020/03/28 00:00:00+00,942,Sulawesi Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,942,917
2020/03/28 00:00:00+00,943,Nusa Tenggara Timur,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,943,918
2020/03/28 00:00:00+00,944,Gorontalo,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,944,919
2020/03/28 00:00:00+00,945,Indonesia,30,2,0,0,0,0,30,0,0,945,920
2020/03/29 00:00:00+00,946,Aceh,5,0,0,0,0,0,5,0,0,946,921
2020/03/29 00:00:00+00,947,Bali,10,1,0,0,2,0,8,20,0,947,922
2020/03/29 00:00:00+00,948,Banten,106,3,1,0,4,0,101,3.773584906,0.943396226,948,923
2020/03/29 00:00:00+00,949,Kepulauan Bangka Belitung,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,949,924
2020/03/29 00:00:00+00,950,Bengkulu,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,950,925
2020/04/01 00:00:00+00,1059,Jawa Barat,220,21,11,0,21,0,188,9.545454545,5,1059,926
2020/03/31 00:00:00+00,1016,Aceh,5,0,0,0,0,0,5,0,0,1016,927
2020/03/31 00:00:00+00,1017,Bali,19,0,0,0,2,0,17,10.52631579,0,1017,928
2020/03/31 00:00:00+00,1018,Banten,142,14,2,1,4,0,136,2.816901408,1.408450704,1018,929
2020/03/31 00:00:00+00,1019,Kepulauan Bangka Belitung,2,1,0,0,0,0,2,0,0,1019,930
2020/03/31 00:00:00+00,1020,Bengkulu,1,1,0,0,1,1,0,100,0,1020,931
2020/03/31 00:00:00+00,1021,Daerah Istimewa Yogyakarta,23,5,1,0,2,0,20,8.695652174,4.347826087,1021,932
2020/03/31 00:00:00+00,1022,DKI Jakarta,747,41,48,0,83,9,616,11.11111111,6.425702811,1022,933
2020/03/31 00:00:00+00,1023,Jambi,2,0,0,0,0,0,2,0,0,1023,934
2020/03/31 00:00:00+00,1024,Jawa Barat,198,16,11,3,21,1,166,10.60606061,5.555555556,1024,935
2020/03/31 00:00:00+00,1025,Jawa Tengah,93,13,0,0,7,0,86,7.52688172,0,1025,936
2020/03/31 00:00:00+00,1026,Jawa Timur,93,2,16,0,8,0,69,8.602150538,17.20430108,1026,937
2020/03/31 00:00:00+00,1027,Kalimantan Barat,9,0,2,2,2,2,5,22.22222222,22.22222222,1027,938
2020/03/31 00:00:00+00,1028,Kalimantan Timur,20,3,0,0,0,0,20,0,0,1028,939
2020/03/31 00:00:00+00,1029,Kalimantan Tengah,9,2,0,0,0,0,9,0,0,1029,940
2020/03/31 00:00:00+00,1030,Kalimantan Selatan,8,2,0,0,0,0,8,0,0,1030,941
2020/03/31 00:00:00+00,1031,Kalimantan Utara,2,0,0,0,0,0,2,0,0,1031,942
2020/03/31 00:00:00+00,1032,Kepulauan Riau,7,1,0,0,1,0,6,14.28571429,0,1032,943
2020/03/31 00:00:00+00,1033,Nusa Tenggara Barat,4,2,0,0,0,0,4,0,0,1033,944
2020/03/31 00:00:00+00,1034,Sumatera Selatan,5,3,0,0,2,0,3,40,0,1034,945
2020/03/31 00:00:00+00,1035,Sumatera Barat,8,0,0,0,0,0,8,0,0,1035,946
2020/03/31 00:00:00+00,1036,Sulawesi Utara,2,0,1,0,0,0,1,0,50,1036,947
2020/03/31 00:00:00+00,1037,Sumatera Utara,19,6,0,0,1,0,18,5.263157895,0,1037,948
2020/03/31 00:00:00+00,1038,Sulawesi Tenggara,3,0,0,0,0,0,3,0,0,1038,949
2020/03/31 00:00:00+00,1039,Sulawesi Selatan,50,0,0,0,1,0,49,2,0,1039,950
2020/03/31 00:00:00+00,1040,Sulawesi Tengah,3,0,0,0,0,0,3,0,0,1040,951
2020/03/31 00:00:00+00,1041,Lampung,8,0,0,0,0,0,8,0,0,1041,952
2020/03/31 00:00:00+00,1042,Riau,3,0,0,0,0,0,3,0,0,1042,953
2020/03/31 00:00:00+00,1043,Maluku Utara,1,0,0,0,0,0,1,0,0,1043,954
2020/04/02 00:00:00+00,1101,Kalimantan Utara,2,0,0,0,0,0,2,0,0,1101,955
2020/03/24 00:00:00+00,801,Papua,3,1,0,0,0,0,3,0,0,801,956
2020/03/31 00:00:00+00,1044,Maluku,1,0,0,0,0,0,1,0,0,1044,957
2020/03/31 00:00:00+00,1045,Papua Barat,2,0,0,0,1,1,1,50,0,1045,958
2020/03/31 00:00:00+00,1046,Papua,10,1,0,0,0,0,10,0,0,1046,959
2020/03/31 00:00:00+00,1047,Sulawesi Barat,1,0,0,0,0,0,1,0,0,1047,960
2020/03/31 00:00:00+00,1048,Nusa Tenggara Timur,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,1048,961
2020/03/31 00:00:00+00,1049,Gorontalo,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,1049,962
2020/03/31 00:00:00+00,1050,Indonesia,28,1,0,0,0,0,28,0,0,1050,963
2020/04/03 00:00:00+00,1152,Sulawesi Barat,1,0,0,0,0,0,1,0,0,1152,964
2020/03/26 00:00:00+00,852,Kalimantan Barat,3,0,0,0,0,0,3,0,0,852,965
2020/03/26 00:00:00+00,853,Kalimantan Timur,11,0,0,0,0,0,11,0,0,853,966
2020/04/03 00:00:00+00,1153,Nusa Tenggara Timur,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,1153,967
2020/03/24 00:00:00+00,802,Sulawesi Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,802,968
2020/04/02 00:00:00+00,1102,Kepulauan Riau,7,0,0,0,1,0,6,14.28571429,0,1102,969
2020/04/01 00:00:00+00,1060,Jawa Tengah,104,11,0,0,7,0,97,6.730769231,0,1060,970
2020/04/01 00:00:00+00,1061,Jawa Timur,104,11,17,1,9,1,78,8.653846154,16.34615385,1061,971
2020/04/01 00:00:00+00,1062,Kalimantan Barat,10,1,2,0,2,0,6,20,20,1062,972
2020/04/01 00:00:00+00,1063,Kalimantan Timur,21,1,0,0,1,1,20,4.761904762,0,1063,973
2020/04/01 00:00:00+00,1064,Kalimantan Tengah,9,0,0,0,0,0,9,0,0,1064,974
2020/04/01 00:00:00+00,1065,Kalimantan Selatan,8,0,0,0,0,0,8,0,0,1065,975
2020/04/01 00:00:00+00,1066,Kalimantan Utara,2,0,0,0,0,0,2,0,0,1066,976
2020/04/01 00:00:00+00,1067,Kepulauan Riau,7,0,0,0,1,0,6,14.28571429,0,1067,977
2020/04/01 00:00:00+00,1068,Nusa Tenggara Barat,6,2,0,0,0,0,6,0,0,1068,978
2020/04/01 00:00:00+00,1069,Sumatera Selatan,5,0,0,0,2,0,3,40,0,1069,979
2020/04/01 00:00:00+00,1070,Sumatera Barat,8,0,0,0,0,0,8,0,0,1070,980
2020/04/01 00:00:00+00,1071,Sulawesi Utara,3,1,1,0,0,0,2,0,33.33333333,1071,981
2020/04/01 00:00:00+00,1072,Sumatera Utara,22,2,0,0,3,2,19,13.63636364,0,1072,982
2020/04/01 00:00:00+00,1073,Sulawesi Tenggara,3,0,0,0,0,0,3,0,0,1073,983
2020/04/01 00:00:00+00,1074,Sulawesi Selatan,66,15,0,0,5,4,61,7.575757576,0,1074,984
2020/04/01 00:00:00+00,1075,Sulawesi Tengah,2,0,0,0,0,0,2,0,0,1075,985
2020/04/01 00:00:00+00,1076,Lampung,8,0,0,0,0,0,8,0,0,1076,986
2020/04/01 00:00:00+00,1077,Riau,3,0,1,1,0,0,2,0,33.33333333,1077,987
2020/04/01 00:00:00+00,1078,Maluku Utara,1,0,0,0,0,0,1,0,0,1078,988
2020/04/01 00:00:00+00,1079,Maluku,1,0,1,1,0,0,0,0,100,1079,989
2020/04/01 00:00:00+00,1080,Papua Barat,2,0,0,0,1,0,1,50,0,1080,990
2020/04/01 00:00:00+00,1081,Papua,10,0,2,2,0,0,8,0,20,1081,991
2020/04/01 00:00:00+00,1082,Sulawesi Barat,1,0,0,0,0,0,1,0,0,1082,992
2020/04/01 00:00:00+00,1083,Nusa Tenggara Timur,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,1083,993
2020/04/01 00:00:00+00,1084,Gorontalo,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,1084,994
2020/04/01 00:00:00+00,1085,Indonesia,28,0,0,0,0,0,28,0,0,1085,995
2020/04/02 00:00:00+00,1086,Aceh,5,0,0,0,0,0,5,0,0,1086,996
2020/04/02 00:00:00+00,1087,Bali,25,0,10,0,2,0,13,8,40,1087,997
2020/04/02 00:00:00+00,1088,Banten,164,8,7,0,14,0,143,8.536585366,4.268292683,1088,998
2020/04/02 00:00:00+00,1089,Kepulauan Bangka Belitung,2,0,0,0,1,0,1,50,0,1089,999
2020/04/02 00:00:00+00,1090,Bengkulu,1,0,0,0,1,0,0,100,0,1090,1000
2020/04/02 00:00:00+00,1091,Daerah Istimewa Yogyakarta,27,0,1,0,3,1,23,11.11111111,3.703703704,1091,1001
2020/04/02 00:00:00+00,1092,DKI Jakarta,897,80,52,2,90,5,755,10.03344482,5.797101449,1092,1002
2020/04/02 00:00:00+00,1093,Jambi,2,0,0,0,0,0,2,0,0,1093,1003
2020/04/02 00:00:00+00,1094,Jawa Barat,223,15,11,0,25,4,187,11.21076233,4.932735426,1094,1004
2020/04/02 00:00:00+00,1095,Jawa Tengah,104,0,0,0,7,0,97,6.730769231,0,1095,1005
2020/04/02 00:00:00+00,1096,Jawa Timur,104,0,22,5,11,2,71,10.57692308,21.15384615,1096,1006
2020/04/02 00:00:00+00,1097,Kalimantan Barat,10,0,2,0,2,0,6,20,20,1097,1007
2020/04/02 00:00:00+00,1098,Kalimantan Timur,21,0,0,0,1,0,20,4.761904762,0,1098,1008
2020/04/02 00:00:00+00,1099,Kalimantan Tengah,9,0,2,2,0,0,7,0,22.22222222,1099,1009
2020/04/02 00:00:00+00,1100,Kalimantan Selatan,8,0,0,0,0,0,8,0,0,1100,1010
2020/04/02 00:00:00+00,1103,Nusa Tenggara Barat,6,0,0,0,0,0,6,0,0,1103,1011
2020/04/02 00:00:00+00,1104,Sumatera Selatan,11,6,0,0,2,0,9,18.18181818,0,1104,1012
2020/04/03 00:00:00+00,1154,Gorontalo,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,1154,1013
2020/03/26 00:00:00+00,854,Kalimantan Tengah,6,2,0,0,0,0,6,0,0,854,1014
2020/04/02 00:00:00+00,1105,Sumatera Barat,8,0,0,0,0,0,8,0,0,1105,1015
2020/03/24 00:00:00+00,803,Nusa Tenggara Timur,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,803,1016
2020/04/03 00:00:00+00,1155,Indonesia,31,2,0,0,0,0,31,0,0,1155,1017
2020/03/26 00:00:00+00,855,Kalimantan Selatan,1,0,0,0,0,0,1,0,0,855,1018
2020/04/02 00:00:00+00,1106,Sulawesi Utara,3,0,1,0,0,0,2,0,33.33333333,1106,1019
2020/03/24 00:00:00+00,804,Gorontalo,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,804,1020
2020/04/04 00:00:00+00,1156,Aceh,5,0,0,0,1,1,4,20,0,1156,1021
2020/03/26 00:00:00+00,856,Kalimantan Utara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,856,1022
2020/04/02 00:00:00+00,1107,Sumatera Utara,22,0,0,0,3,0,19,13.63636364,0,1107,1023
2020/04/04 00:00:00+00,1157,Bali,32,5,10,0,2,0,20,6.25,31.25,1157,1024
2020/03/24 00:00:00+00,805,Indonesia,5,0,0,0,0,0,5,0,0,805,1025
2020/04/04 00:00:00+00,1158,Banten,173,3,7,0,17,3,149,9.826589595,4.046242775,1158,1026
2020/03/25 00:00:00+00,806,Aceh,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,806,1027
2020/04/04 00:00:00+00,1159,Kepulauan Bangka Belitung,2,0,0,0,1,0,1,50,0,1159,1028
2020/04/04 00:00:00+00,1160,Bengkulu,2,0,0,0,1,0,1,50,0,1160,1029
2020/03/25 00:00:00+00,807,Bali,9,3,0,0,2,0,7,22.22222222,0,807,1030
2020/04/04 00:00:00+00,1161,Daerah Istimewa Yogyakarta,33,5,1,0,3,0,29,9.090909091,3.03030303,1161,1031
2020/04/04 00:00:00+00,1162,DKI Jakarta,1028,55,56,4,89,1,883,8.657587549,5.447470817,1162,1032
2020/03/25 00:00:00+00,808,Banten,67,2,1,0,4,0,62,5.970149254,1.492537313,808,1033
2020/04/04 00:00:00+00,1163,Jambi,2,0,0,0,0,0,2,0,0,1163,1034
2020/04/04 00:00:00+00,1164,Jawa Barat,247,24,12,0,28,1,207,11.33603239,4.858299595,1164,1035
2020/03/25 00:00:00+00,809,Kepulauan Bangka Belitung,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,809,1036
2020/04/04 00:00:00+00,1165,Jawa Tengah,120,7,11,0,18,0,91,15,9.166666667,1165,1037
2020/04/04 00:00:00+00,1166,Jawa Timur,152,0,29,4,14,3,109,9.210526316,19.07894737,1166,1038
2020/03/25 00:00:00+00,810,Bengkulu,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,810,1039
2020/04/04 00:00:00+00,1167,Kalimantan Barat,10,0,2,0,2,0,6,20,20,1167,1040
2020/04/04 00:00:00+00,1168,Kalimantan Timur,24,2,1,1,1,0,22,4.166666667,4.166666667,1168,1041
2020/03/25 00:00:00+00,811,Daerah Istimewa Yogyakarta,17,11,1,0,2,1,14,11.76470588,5.882352941,811,1042
2020/04/04 00:00:00+00,1169,Kalimantan Tengah,11,0,2,0,0,0,9,0,18.18181818,1169,1043
2020/04/04 00:00:00+00,1170,Kalimantan Selatan,8,0,0,0,0,0,8,0,0,1170,1044
2020/03/25 00:00:00+00,812,DKI Jakarta,463,39,23,0,31,0,409,6.695464363,4.967602592,812,1045
2020/04/04 00:00:00+00,1171,Kalimantan Utara,8,0,0,0,0,0,8,0,0,1171,1046
2020/04/04 00:00:00+00,1172,Kepulauan Riau,8,0,2,0,1,0,5,12.5,25,1172,1047
2020/03/25 00:00:00+00,813,Jambi,1,0,0,0,0,0,1,0,0,813,1048
2020/04/04 00:00:00+00,1173,Nusa Tenggara Barat,7,0,0,0,0,0,7,0,0,1173,1049
2020/04/04 00:00:00+00,1174,Sumatera Selatan,12,0,1,1,2,0,9,16.66666667,8.333333333,1174,1050
2020/03/25 00:00:00+00,814,Jawa Barat,73,13,5,0,10,0,58,13.69863014,6.849315068,814,1051
2020/04/04 00:00:00+00,1175,Sumatera Barat,8,0,0,0,0,0,8,0,0,1175,1052
2020/03/25 00:00:00+00,815,Jawa Tengah,38,19,0,0,4,1,34,10.52631579,0,815,1053
2020/04/04 00:00:00+00,1176,Sulawesi Utara,3,0,1,0,0,0,2,0,33.33333333,1176,1054
2020/03/26 00:00:00+00,857,Kepulauan Riau,5,0,0,0,1,0,4,20,0,857,1055
2020/04/04 00:00:00+00,1177,Sumatera Utara,25,3,0,0,3,0,22,12,0,1177,1056
2020/03/25 00:00:00+00,816,Jawa Timur,51,0,1,1,1,0,49,1.960784314,1.960784314,816,1057
2020/04/02 00:00:00+00,1108,Sulawesi Tenggara,3,0,0,0,0,0,3,0,0,1108,1058
2020/04/04 00:00:00+00,1178,Sulawesi Tenggara,5,0,1,1,0,0,4,0,20,1178,1059
2020/04/02 00:00:00+00,1109,Sulawesi Selatan,66,0,0,0,5,0,61,7.575757576,0,1109,1060
2020/04/04 00:00:00+00,1179,Sulawesi Selatan,82,0,9,5,5,0,68,6.097560976,10.97560976,1179,1061
2020/04/02 00:00:00+00,1110,Sulawesi Tengah,2,0,0,0,0,0,2,0,0,1110,1062
2020/03/25 00:00:00+00,817,Kalimantan Barat,3,0,0,0,0,0,3,0,0,817,1063
2020/04/04 00:00:00+00,1180,Sulawesi Tengah,4,0,0,0,0,0,4,0,0,1180,1064
2020/03/26 00:00:00+00,858,Nusa Tenggara Barat,2,0,0,0,0,0,2,0,0,858,1065
2020/04/02 00:00:00+00,1111,Lampung,8,0,0,0,1,1,7,12.5,0,1111,1066
2020/03/25 00:00:00+00,818,Kalimantan Timur,11,0,0,0,0,0,11,0,0,818,1067
2020/04/04 00:00:00+00,1181,Lampung,11,0,0,0,1,0,10,9.090909091,0,1181,1068
2020/03/26 00:00:00+00,859,Sumatera Selatan,1,0,0,0,1,0,0,100,0,859,1069
2020/04/02 00:00:00+00,1112,Riau,7,4,1,0,0,0,6,0,14.28571429,1112,1070
2020/03/25 00:00:00+00,819,Kalimantan Tengah,3,0,0,0,0,0,3,0,0,819,1071
2020/04/04 00:00:00+00,1182,Riau,10,0,1,0,0,0,9,0,10,1182,1072
2020/03/26 00:00:00+00,860,Sumatera Barat,3,3,0,0,0,0,3,0,0,860,1073
2020/04/02 00:00:00+00,1113,Maluku Utara,1,0,0,0,0,0,1,0,0,1113,1074
2020/03/25 00:00:00+00,820,Kalimantan Selatan,2,1,0,0,0,0,2,0,0,820,1075
2020/04/04 00:00:00+00,1183,Maluku Utara,1,0,0,0,0,0,1,0,0,1183,1076
2020/03/26 00:00:00+00,861,Sulawesi Utara,2,0,0,0,0,0,2,0,0,861,1077
2020/04/02 00:00:00+00,1114,Maluku,1,0,1,0,0,0,0,0,100,1114,1078
2020/03/25 00:00:00+00,821,Kalimantan Utara,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,821,1079
2020/04/04 00:00:00+00,1184,Maluku,1,0,1,0,0,0,0,0,100,1184,1080
2020/03/26 00:00:00+00,862,Sumatera Utara,8,0,0,0,1,0,7,12.5,0,862,1081
2020/04/02 00:00:00+00,1115,Papua Barat,2,0,0,0,1,0,1,50,0,1115,1082
2020/04/04 00:00:00+00,1185,Papua Barat,2,0,0,0,1,0,1,50,0,1185,1083
2020/03/25 00:00:00+00,822,Kepulauan Riau,5,0,0,0,1,0,4,20,0,822,1084
2020/03/26 00:00:00+00,863,Sulawesi Tenggara,3,0,0,0,0,0,3,0,0,863,1085
2020/04/02 00:00:00+00,1116,Papua,10,0,2,0,0,0,8,0,20,1116,1086
2020/04/04 00:00:00+00,1186,Papua,18,2,3,0,1,1,14,5.555555556,16.66666667,1186,1087
2020/03/25 00:00:00+00,823,Nusa Tenggara Barat,2,1,0,0,0,0,2,0,0,823,1088
2020/03/25 00:00:00+00,824,Sumatera Selatan,1,0,0,0,1,1,0,100,0,824,1089
2020/03/25 00:00:00+00,825,Sumatera Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,825,1090
2020/03/25 00:00:00+00,826,Sulawesi Utara,2,0,0,0,0,0,2,0,0,826,1091
2020/03/25 00:00:00+00,827,Sumatera Utara,7,0,0,0,1,0,6,14.28571429,0,827,1092
2020/03/25 00:00:00+00,828,Sulawesi Tenggara,3,0,0,0,0,0,3,0,0,828,1093
2020/03/25 00:00:00+00,829,Sulawesi Selatan,13,9,0,0,1,0,12,7.692307692,0,829,1094
2020/03/25 00:00:00+00,830,Sulawesi Tengah,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,830,1095
2020/03/25 00:00:00+00,831,Lampung,1,0,0,0,0,0,1,0,0,831,1096
2020/03/25 00:00:00+00,832,Riau,1,0,0,0,0,0,1,0,0,832,1097
2020/03/25 00:00:00+00,833,Maluku Utara,1,0,0,0,0,0,1,0,0,833,1098
2020/03/25 00:00:00+00,834,Maluku,1,0,0,0,0,0,1,0,0,834,1099
2020/03/25 00:00:00+00,835,Papua Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,835,1100
2020/03/25 00:00:00+00,836,Papua,3,0,0,0,0,0,3,0,0,836,1101
2020/03/25 00:00:00+00,837,Sulawesi Barat,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,837,1102
2020/03/25 00:00:00+00,838,Nusa Tenggara Timur,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,838,1103
2020/03/25 00:00:00+00,839,Gorontalo,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,839,1104
